node,collocate,cooc,coll_freq,logDice,register
interactive,work,5,236,8.689,other
interactive,good,3,79,8.678,other
interactive,use,5,242,8.667,other
interactive,conversational,30,2285,8.651,other
interactive,elicitation,3,90,8.613,instrumental
interactive,structure,3,91,8.608,other
interactive,reasoning,4,178,8.595,other
interactive,diverse,3,94,8.591,other
interactive,customer,3,97,8.574,other
interactive,graph,6,363,8.552,other
interactive,benchmark,3,104,8.535,other
interactive,attribute,5,286,8.518,instrumental
interactive,personalize,3,109,8.508,other
interactive,exist,5,295,8.489,other
interactive,recommend,5,296,8.486,other
interactive,large,5,310,8.442,other
interactive,language,8,593,8.442,other
interactive,search,3,126,8.42,other
interactive,explore,3,128,8.41,other
interactive,understand,3,131,8.395,other
interactive,interaction,8,620,8.391,other
interactive,approach,7,550,8.334,other
interactive,model,12,1070,8.319,instrumental
interactive,propose,8,667,8.307,other
interactive,multi,6,462,8.302,other
interactive,systems,5,358,8.302,other
interactive,online,3,162,8.25,other
interactive,llms,3,165,8.236,other
interactive,include,3,167,8.227,other
interactive,acm,3,168,8.223,other
interactive,design,4,286,8.196,other
interactive,explanation,3,181,8.167,other
interactive,problem,3,182,8.163,other
interactive,evaluation,4,328,8.066,other
interactive,improve,4,334,8.049,other
interactive,method,5,502,7.949,other
interactive,task,4,397,7.876,other
interactive,generation,3,258,7.874,other
interactive,llm,3,261,7.864,other
interactive,need,3,264,7.854,other
interactive,challenge,3,264,7.854,other
interactive,agent,3,268,7.84,other
interactive,learning,4,425,7.805,instrumental
interactive,human,3,283,7.791,other
interactive,natural,3,302,7.73,other
interactive,datum,3,320,7.675,other
interactive,base,9,1314,7.643,other
interactive,generate,3,357,7.568,other
interactive,paper,3,425,7.39,other
interactive,product,3,464,7.297,other
interactive,knowledge,3,729,6.787,other
turn,multi,102,462,12.317,other
turn,conversation,49,628,10.933,other
turn,dialogue,41,739,10.493,other
turn,few,9,15,10.469,other
turn,number,11,88,10.325,other
turn,level,13,169,10.201,other
turn,reduce,8,90,9.855,other
turn,dialog,11,212,9.798,other
turn,interaction,21,620,9.725,other
turn,decision,10,200,9.704,other
turn,preference,32,1198,9.558,instrumental
turn,successful,5,25,9.554,other
turn,single,6,87,9.456,other
turn,recent,7,135,9.45,other
turn,recommendation,58,2577,9.422,other
turn,second,5,46,9.421,other
turn,crs,28,1150,9.416,other
turn,recommend,10,296,9.388,other
turn,engage,5,61,9.333,other
turn,user,69,3342,9.321,other
turn,question,8,226,9.289,other
turn,quality,8,233,9.265,other
turn,exist,9,295,9.239,other
turn,find,6,138,9.214,other
turn,target,5,87,9.193,other
turn,ability,5,89,9.182,other
turn,require,5,92,9.167,other
turn,rate,4,36,9.161,other
turn,item,19,907,9.145,other
turn,rank,4,42,9.123,other
turn,capture,6,167,9.093,instrumental
turn,optimization,4,52,9.063,instrumental
turn,satisfaction,5,123,9.018,other
turn,effectively,5,129,8.991,other
turn,significant,5,132,8.978,other
turn,relevant,5,137,8.956,other
turn,accurate,4,74,8.939,other
turn,answer,4,76,8.929,other
turn,ambiguous,3,9,8.927,other
turn,elicit,4,79,8.913,instrumental
turn,predict,4,81,8.902,instrumental
turn,setting,4,82,8.897,other
turn,ask,5,151,8.896,other
turn,annotator,3,14,8.891,other
turn,study,8,360,8.889,other
turn,achieve,5,153,8.887,other
turn,response,7,294,8.88,other
turn,interesting,3,18,8.864,other
turn,natural,7,302,8.856,other
turn,interactive,5,161,8.854,other
turn,vary,3,20,8.85,other
turn,make,5,163,8.846,other
turn,poi,3,22,8.837,other
turn,utterance,4,94,8.835,other
turn,inherent,3,26,8.81,other
turn,deliver,3,29,8.791,other
turn,reasoning,5,178,8.787,other
turn,action,4,112,8.747,other
turn,time,5,190,8.741,other
turn,concept,3,38,8.733,other
turn,path,3,44,8.696,other
turn,high,5,203,8.693,other
turn,mainly,3,46,8.684,other
turn,solve,3,46,8.684,other
turn,personalization,3,47,8.678,other
turn,realistic,3,48,8.672,other
turn,appropriate,3,53,8.642,other
turn,consider,4,151,8.574,other
turn,multiple,4,152,8.57,other
turn,evaluation,6,328,8.56,other
turn,use,5,242,8.557,other
turn,relate,3,69,8.552,other
turn,optimal,3,69,8.552,other
turn,issue,4,161,8.532,other
turn,adapt,3,73,8.53,other
turn,end,4,167,8.508,other
turn,influence,3,79,8.497,other
turn,need,5,264,8.486,other
turn,challenge,5,264,8.486,other
turn,give,3,83,8.476,other
turn,system,26,2217,8.466,other
turn,evaluate,4,179,8.461,other
turn,provide,7,460,8.456,other
turn,elicitation,3,90,8.44,instrumental
turn,feedback,6,377,8.43,instrumental
turn,human,5,283,8.427,other
turn,aspect,3,97,8.405,other
turn,policy,3,101,8.385,instrumental
turn,different,4,214,8.331,other
turn,limitation,3,115,8.318,other
turn,conduct,3,116,8.313,other
turn,lead,3,118,8.304,other
turn,learn,4,224,8.296,instrumental
turn,analysis,3,121,8.29,other
turn,well,3,124,8.277,other
turn,work,4,236,8.255,other
turn,train,3,134,8.232,other
turn,address,4,252,8.202,other
turn,language,7,593,8.189,other
turn,conversational,22,2285,8.184,other
turn,agent,4,268,8.151,other
turn,scenario,3,157,8.134,other
turn,dynamic,3,157,8.134,other
turn,extensive,3,161,8.117,other
turn,effectiveness,3,166,8.097,other
turn,attribute,4,286,8.096,instrumental
turn,include,3,167,8.093,other
turn,goal,3,168,8.089,other
turn,retrieval,3,171,8.077,other
turn,performance,4,295,8.069,other
turn,develop,3,174,8.065,other
turn,support,3,182,8.034,other
turn,current,3,188,8.011,other
turn,introduce,3,196,7.981,other
turn,product,5,464,7.962,other
turn,strategy,3,207,7.941,other
turn,aim,3,220,7.895,other
turn,graph,4,363,7.881,other
turn,model,9,1070,7.867,instrumental
turn,information,5,509,7.867,other
turn,task,4,397,7.795,other
turn,generation,3,258,7.768,other
turn,paper,4,425,7.729,other
turn,design,3,286,7.681,other
turn,propose,5,667,7.574,other
turn,method,4,502,7.559,other
turn,improve,3,334,7.543,other
turn,systems,3,358,7.479,other
turn,base,8,1314,7.443,other
turn,interest,3,377,7.43,other
turn,recommender,8,1608,7.185,other
turn,dataset,3,517,7.113,other
utterance,intent,11,132,10.639,instrumental
utterance,relevant,10,137,10.47,other
utterance,dialog,13,212,10.443,other
utterance,controller,4,10,10.3,other
utterance,mapping,4,11,10.286,other
utterance,ontology,6,66,10.263,other
utterance,nuanced,4,15,10.232,other
utterance,fully,5,44,10.213,other
utterance,predict,6,81,10.134,instrumental
utterance,generate,14,357,9.99,other
utterance,word,4,42,9.913,other
utterance,consist,4,45,9.881,other
utterance,give,5,83,9.854,other
utterance,semantic,8,207,9.766,other
utterance,analyze,4,58,9.752,other
utterance,map,3,20,9.752,other
utterance,act,3,24,9.702,other
utterance,extract,4,77,9.582,instrumental
utterance,understand,5,131,9.508,other
utterance,retrieve,3,43,9.487,other
utterance,label,3,47,9.445,other
utterance,contain,4,104,9.371,other
utterance,response,7,294,9.207,other
utterance,kg,3,75,9.184,other
utterance,dialogue,14,739,9.105,other
utterance,agent,6,268,9.085,other
utterance,process,5,210,9.074,other
utterance,natural,6,302,8.956,other
utterance,user,52,3342,8.954,other
utterance,external,3,106,8.941,other
utterance,entity,4,181,8.897,other
utterance,context,5,262,8.846,other
utterance,turn,4,193,8.835,other
utterance,utilize,3,134,8.752,other
utterance,conversation,9,628,8.674,other
utterance,set,3,155,8.625,other
utterance,end,3,167,8.557,other
utterance,goal,3,168,8.552,other
utterance,generation,4,258,8.541,other
utterance,current,3,188,8.445,other
utterance,module,3,190,8.435,other
utterance,domain,4,298,8.385,other
utterance,language,7,593,8.383,other
utterance,learn,3,224,8.272,instrumental
utterance,propose,7,667,8.236,other
utterance,use,3,242,8.193,other
utterance,address,3,252,8.15,other
utterance,item,8,907,8.033,other
utterance,human,3,283,8.027,other
utterance,attribute,3,286,8.015,instrumental
utterance,learning,4,425,7.98,instrumental
utterance,multi,4,462,7.881,other
utterance,preference,9,1198,7.835,instrumental
utterance,system,16,2217,7.826,other
utterance,model,8,1070,7.815,instrumental
utterance,information,4,509,7.764,other
utterance,graph,3,363,7.749,other
utterance,dataset,4,517,7.745,other
utterance,recommendation,15,2577,7.524,other
utterance,interaction,4,620,7.52,other
utterance,product,3,464,7.461,other
utterance,knowledge,3,729,6.9,other
utterance,base,5,1314,6.862,other
utterance,conversational,7,2285,6.591,other
utterance,recommender,3,1608,5.852,other
